,taxon.name,taxon.id,taxon.rank,count,taxon.observations_count,taxon.ancestor_ids
1001,Camarosporidiella elongata,1362150,species,2,10,"[48460, 47170, 48250, 372740, 55174, 793883, 58701, 791639, 1258317, 1362150]"
1002,Biscogniauxia dennisii,1363849,species,2,7,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 792677, 127049, 1363849]"
1003,Caloboletus polygonius,1369725,species,2,11,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 415479, 1369725]"
1004,Craterellus melanoxeros,1374664,species,2,27,"[48460, 47170, 47169, 492000, 50814, 47350, 48423, 48611, 1398880, 1374664]"
1005,Melampsora euonymi-caprearum,1377413,species,2,63,"[48460, 47170, 47169, 416490, 69967, 69968, 1151228, 179929, 179921, 1377412, 1377413]"
1006,Hydropodia subalpina,1397510,species,2,42,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 416511, 1397509, 1397510]"
1007,Macrolepiota rhodosperma,1398096,species,2,115,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 63402, 1398104, 1398096]"
1008,Lepiota,1407564,section,2,22,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 1407564]"
1009,Pseudospongipellis delectans,1412076,species,2,27,"[48460, 47170, 47169, 492000, 50814, 47380, 974712, 1412073, 1412076]"
1010,Ptychogaster albus,1428994,species,2,1452,"[48460, 47170, 47169, 492000, 50814, 47380, 1415510, 1428993, 1428994]"
1011,Calonarius elegantior,1433877,species,2,30,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 1417326, 1433709, 1433717, 1433877]"
1012,Calonarius splendens,1433944,species,2,12,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 1417326, 1433709, 1433721, 1433944]"
1013,Russula stenotricha,1438637,species,2,2,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1438637]"
1014,Cheimonophyllum haedinum,1445168,species,2,317,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 118042, 118367, 1445168]"
1015,Narcissea ephemeroides,1465884,species,2,33,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 1179752, 1465884]"
1016,Scutellinia scutellata,49137,species,1,1449,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 49138, 49137]"
1017,Russula betularum,49448,species,1,160,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396329, 49448]"
1018,Hydnellum caeruleum,52525,species,1,916,"[48460, 47170, 47169, 492000, 50814, 52526, 52527, 52528, 52525]"
1019,Gomphus clavatus,54121,species,1,1148,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 51131, 54121]"
1020,Cladonia furcata,54607,species,1,4247,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 49489, 49490, 54607]"
1021,Clavulinopsis fusiformis,55272,species,1,6572,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128526, 49461, 55244, 55272]"
1022,Clavulinopsis laeticolor,55273,species,1,2148,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128526, 49461, 55244, 55273]"
1023,Ramariopsis kunzei,55274,species,1,4810,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128526, 49461, 55275, 55274]"
1024,Bolbitius variicolor,55477,species,1,29,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55472, 55473, 55477]"
1025,Xeromphalina campanella,56251,species,1,6853,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 56253, 1101286, 56251]"
1026,Coprinus sterquilinus,56324,species,1,33,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 516951, 47393, 56324]"
1027,Teloschistes flavicans,57807,species,1,1863,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232043, 55554, 57807]"
1028,Amanita virosa,58685,species,1,888,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142598, 926048, 58685]"
1029,Geopora arenicola,58686,species,1,54,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 58689, 58686]"
1030,Helminthosphaeria clavariarum,58708,species,1,494,"[48460, 47170, 48250, 372740, 53539, 372775, 152554, 58711, 58712, 58708]"
1031,Phaeophyscia orbicularis,60718,species,1,4100,"[48460, 47170, 48250, 372740, 54743, 952186, 372828, 60717, 60709, 60718]"
1032,Russula amoenolens,62725,species,1,2834,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 62725]"
1033,Hygrocybe cantharellus,63282,species,1,4301,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135226, 1135227, 51871, 1135479, 1135487, 1101274, 63282]"
1034,Mycena capillaripes,63434,species,1,1747,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 63434]"
1035,Tylopilus felleus,63489,species,1,6004,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 63482, 63489]"
1036,Suillus brevipes,63496,species,1,1286,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 1432580, 53489, 53490, 63496]"
1037,Geastrum saccatum,63557,species,1,4575,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085861, 1085863, 63557]"
1038,Amanita constricta,67355,species,1,975,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 67355]"
1039,Entoloma sericellum,67400,species,1,192,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1416380, 67400]"
1040,Cortinarius purpureus,67585,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1433686, 123890, 67585]"
1041,Caloplaca,69163,genus,1,2260,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232041, 69163]"
1042,Entoloma abortivum,70222,species,1,5837,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1395170, 70222]"
1043,Dibaeis baeomyces,117422,species,1,3564,"[48460, 47170, 48250, 372740, 54743, 793487, 117423, 117424, 117425, 117422]"
1044,Peltigera membranacea,117858,species,1,3913,"[48460, 47170, 48250, 372740, 54743, 952186, 48712, 54295, 54294, 117858]"
1045,Pertusaria,117865,genus,1,4635,"[48460, 47170, 48250, 372740, 54743, 793487, 117423, 117864, 117865]"
1046,Bryoria fuscescens,117927,species,1,1403,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 54321, 1094690, 117926, 117927]"
1047,Collema,117962,genus,1,1997,"[48460, 47170, 48250, 372740, 54743, 952186, 48712, 117961, 117962]"
1048,Graphis scripta,117987,species,1,6168,"[48460, 47170, 48250, 372740, 54743, 793487, 117956, 117991, 117992, 117987]"
1049,Coltricia perennis,118034,species,1,4392,"[48460, 47170, 47169, 492000, 50814, 57519, 1255706, 118040, 118034]"
1050,Coltricia cinnamomea,118035,species,1,2773,"[48460, 47170, 47169, 492000, 50814, 57519, 1255706, 118040, 118035]"
1051,Hydnellum aurantiacum,118060,species,1,1110,"[48460, 47170, 47169, 492000, 50814, 52526, 52527, 52528, 118060]"
1052,Phaeolus schweinitzii,118084,species,1,19511,"[48460, 47170, 47169, 492000, 50814, 47380, 1415508, 118088, 118084]"
1053,Thelephora palmata,118100,species,1,742,"[48460, 47170, 47169, 492000, 50814, 52526, 118108, 118110, 118100]"
1054,Macrotyphula fistulosa,118122,species,1,514,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 1128529, 54715, 118122]"
1055,Lentaria,118124,genus,1,1069,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 118123, 118124]"
1056,Tricholoma albobrunneum,118200,species,1,52,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1366846, 118200]"
1057,Tricholoma ustale,118201,species,1,105,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1366846, 118201]"
1058,Tricholoma imbricatum,118211,species,1,277,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1366846, 118211]"
1059,Lepiota spheniscispora,118237,species,1,226,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 118237]"
1060,Lichenomphalia umbellifera,118245,species,1,5328,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135219, 1135220, 118252, 1135338, 118245]"
1061,Omphalina pyxidata,118255,species,1,87,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1180517, 118257, 118255]"
1062,Pholiota terrestris,118266,species,1,1557,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 64076, 118266]"
1063,Pluteus atromarginatus,118268,species,1,543,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366821, 118268]"
1064,Pluteus nanus,118270,species,1,90,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366819, 118270]"
1065,Pluteus inquilinus,118279,species,1,7,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366819, 1443554, 118279]"
1066,Galerina vittiformis,118289,species,1,211,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 118297, 118289]"
1067,Galerina badipes,118292,species,1,201,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 118297, 118292]"
1068,Galerina sphagnorum,118299,species,1,30,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 118297, 118299]"
1069,Hygrophorus gliocyclus,118327,species,1,91,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135960, 1135970, 118327]"
1070,Inocybe cincinnata,118339,species,1,34,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 58679, 1366603, 118339]"
1071,Laccaria proxima,118348,species,1,767,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 351075, 54895, 118348]"
1072,Lepista irina,118368,species,1,169,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1155395, 1128513, 55591, 118368]"
1073,Agaricus californicus,118379,species,1,2386,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824804, 793870, 118379]"
1074,Arrhenia retiruga,118402,species,1,415,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135219, 1135221, 67344, 118402]"
1075,Russula crustosa,118495,species,1,1152,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1370587, 118495]"
1076,Rhizocarpon geographicum,119888,species,1,6272,"[48460, 47170, 48250, 372740, 54743, 952186, 117897, 117898, 117899, 1425258, 1424333, 119888]"
1077,Cyathus stercoreus,120037,species,1,3512,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 121439, 68301, 120037]"
1078,Placidium,120384,genus,1,799,"[48460, 47170, 48250, 372740, 117868, 1094471, 117869, 117870, 120384]"
1079,Podoscypha,120493,genus,1,2157,"[48460, 47170, 47169, 492000, 50814, 47380, 559351, 120493]"
1080,Aurantiporus fissilis,120513,species,1,76,"[48460, 47170, 47169, 492000, 50814, 47380, 118046, 120514, 120513]"
1081,Mitrula paludosa,120551,species,1,437,"[48460, 47170, 48250, 372740, 55523, 49073, 792117, 120552, 120551]"
1082,Lactarius trivialis,120871,species,1,389,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174534, 120871]"
1083,Coccomyces,125770,genus,1,916,"[48460, 47170, 48250, 372740, 55523, 125771, 125772, 125770]"
1084,Porpidia albocaerulescens,125773,species,1,5261,"[48460, 47170, 48250, 372740, 54743, 952186, 125752, 154106, 125754, 125773]"
1085,Lactarius rufulus,127216,species,1,1318,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 127216]"
1086,Phaeocalicium polyporaeum,127377,species,1,1030,"[48460, 47170, 48250, 372740, 117868, 1094468, 127378, 174981, 127380, 127377]"
1087,Trametes elegans,128053,species,1,2133,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 47378, 1153560, 128053]"
1088,Exidia recisa,129027,species,1,2629,"[48460, 47170, 47169, 492000, 50814, 50815, 50816, 55569, 1152051, 129027]"
1089,Leratiomyces percevalii,129323,species,1,6198,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 53282, 129323]"
1090,Ischnoderma resinosum,130919,species,1,9230,"[48460, 47170, 47169, 492000, 50814, 47380, 1415514, 130931, 130919]"
1091,Gyromitra gigas,131537,species,1,1914,"[48460, 47170, 48250, 372740, 152032, 48717, 85119, 85118, 951398, 1156906, 131537]"
1092,Marasmius siccus,136398,species,1,3041,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 49545, 54067, 1425618, 136398]"
1093,Polyporus umbellatus,143309,species,1,696,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 50884, 143309]"
1094,Xanthoria calcicola,144276,species,1,1139,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232042, 54757, 144276]"
1095,Lycoperdon marginatum,151795,species,1,7189,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48445, 48444, 151795]"
1096,Caloscypha fulgens,153035,species,1,2476,"[48460, 47170, 48250, 372740, 152032, 48717, 153039, 153036, 153035]"
1097,Dermatocarpon miniatum,154129,species,1,780,"[48460, 47170, 48250, 372740, 117868, 1094471, 117869, 117870, 154128, 154129]"
1098,Pleopsidium flavum,154250,species,1,1124,"[48460, 47170, 48250, 372740, 54743, 794230, 117930, 117931, 154252, 154250]"
1099,Hygrophorus olivaceoalbus,154321,species,1,237,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135961, 154321]"
1100,Russula fragrantissima,154448,species,1,666,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396198, 154448]"
1101,Coniophora puteana,154741,species,1,763,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 118053, 118054, 154741]"
1102,Pluteus longistriatus,154756,species,1,1329,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366820, 154756]"
1103,Mycena rosella,179020,species,1,263,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 179020]"
1104,Rigidoporus ulmarius,179074,species,1,66,"[48460, 47170, 47169, 492000, 50814, 57519, 1468078, 179075, 179074]"
1105,Hydropus marginellus,179148,species,1,54,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 416511, 175714, 179148]"
1106,Geastrum corollinum,179168,species,1,14,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085861, 1085863, 179168]"
1107,Ganoderma australe,179171,species,1,2005,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 48475, 559675, 1129535, 179171]"
1108,Galerina paludosa,179173,species,1,331,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 118297, 179173]"
1109,Disciseda,179189,genus,1,168,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48445, 179189]"
1110,Camarophyllopsis,179229,genus,1,78,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128526, 49461, 179229]"
1111,Stropharia hornemannii,179889,species,1,374,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 53283, 179889]"
1112,Baeomyces rufus,180422,species,1,589,"[48460, 47170, 48250, 372740, 54743, 793487, 152549, 176055, 175954, 180422]"
1113,Peltigera rufescens,180448,species,1,984,"[48460, 47170, 48250, 372740, 54743, 952186, 48712, 54295, 54294, 180448]"
1114,Leptogium cyanescens,182554,species,1,1248,"[48460, 47170, 48250, 372740, 54743, 952186, 48712, 117961, 123114, 182554]"
1115,Phlyctis argena,182631,species,1,9552,"[48460, 47170, 48250, 372740, 54743, 793487, 117956, 175458, 175440, 182631]"
1116,Physconia distorta,182721,species,1,971,"[48460, 47170, 48250, 372740, 54743, 952186, 372828, 60717, 175433, 182721]"
1117,Rhizopogon roseolus,194079,species,1,113,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 1432580, 62476, 62475, 1303016, 194079]"
1118,Russula decolorans,194427,species,1,817,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1396119, 1396121, 194427]"
1119,Russula variata,194432,species,1,668,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396253, 194432]"
1120,Tricholoma aurantium,194448,species,1,174,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1366846, 194448]"
1121,Helvella villosa,194471,species,1,8,"[48460, 47170, 48250, 372740, 152032, 48717, 49205, 49206, 194471]"
1122,Tricholoma atrosquamosum,194807,species,1,42,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444969, 1377698, 194807]"
1123,Inocybe asterospora,202387,species,1,38,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 58679, 1366720, 202387]"
1124,Cerocorticium,202463,genus,1,9,"[48460, 47170, 47169, 492000, 50814, 47380, 202463]"
1125,Lachnum,203705,genus,1,3679,"[48460, 47170, 48250, 372740, 55523, 49073, 791164, 203705]"
1126,Xanthoparmelia conspersa,203800,species,1,2424,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 54321, 1094690, 60724, 203800]"
1127,Aleurodiscus,208024,genus,1,2273,"[48460, 47170, 47169, 492000, 50814, 48341, 55502, 208024]"
1128,Chromelosporium,210241,genus,1,1767,"[48460, 47170, 48250, 372740, 152032, 48717, 57373, 210241]"
1129,Acarospora socialis,212280,species,1,4268,"[48460, 47170, 48250, 372740, 54743, 794230, 117930, 117931, 117932, 212280]"
1130,Lecanora carpinea,222835,species,1,1015,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 50253, 50252, 222835]"
1131,Lecanora rupicola,222936,species,1,485,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 50253, 50252, 222936]"
1132,Lecidella elaeochroma,223123,species,1,3393,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 50253, 175657, 223123]"
1133,Lepraria incana,223257,species,1,299,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 122661, 154184, 223257]"
1134,Physciella chloantha,228062,species,1,618,"[48460, 47170, 48250, 372740, 54743, 952186, 372828, 60717, 175438, 228062]"
1135,Ramalina fastigiata,229764,species,1,2292,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 48326, 48325, 229764]"
1136,Squamarina cartilaginea,231436,species,1,370,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 791887, 174994, 231436]"
1137,Usnea glabrescens,233313,species,1,17,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 54321, 1094690, 67747, 233313]"
1138,Phyllosticta minima,319633,species,1,101,"[48460, 47170, 48250, 372740, 55174, 143718, 791584, 319634, 319633]"
1139,Phragmidium rosae-pimpinellifoliae,320092,species,1,30,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 71043, 205077, 320092]"
1140,Sporisorium,322165,genus,1,92,"[48460, 47170, 47169, 951335, 83712, 83713, 83714, 322165]"
1141,Bjerkandera fumosa,326188,species,1,152,"[48460, 47170, 47169, 492000, 50814, 47380, 118075, 118047, 326188]"
1142,Cortinarius armillatus,326353,species,1,1350,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151842, 1152398, 326353]"
1143,Alternaria,327996,genus,1,501,"[48460, 47170, 48250, 372740, 55174, 793883, 58701, 327993, 327996]"
1144,Xylaria filiformis,328196,species,1,238,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 48806, 55268, 328196]"
1145,Funalia,328296,genus,1,54,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 328296]"
1146,Trametes lactinea,328305,species,1,5480,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 47378, 328305]"
1147,Thelephora penicillata,328324,species,1,122,"[48460, 47170, 47169, 492000, 50814, 52526, 118108, 118110, 328324]"
1148,Russula acrifolia,332212,species,1,60,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167956, 1483295, 1396126, 332212]"
1149,Ciboria batschiana,332473,species,1,46,"[48460, 47170, 48250, 372740, 55523, 49073, 204631, 326844, 332473]"
1150,Entoloma hebes,332484,species,1,27,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1416381, 1420896, 332484]"
