,gbifID,year,taxonID,scientificName,kingdom,phylum,class,order,family,subfamily,genus,subgenus,taxonRank,genericName,vernacularName,continent,country,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum
398890,2013763615,,796595,Neoboletus xanthopus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Neoboletus,,species,,,,,,,42.5949227082,21.9836425781,EPSG:4326
136354,4076216028,,565414,Neoerysiphe galeopsidis,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,,Neoerysiphe,,species,,,,,,,44.8249458557,20.4551809755,EPSG:4326
342792,1212954486,,,Neofabraea alba,Fungi,,,,,,Neofabraea,,,,,,Serbia,,Novi Sad,,,WGS84
400860,4137939166,,496176,Neofavolus alveolaris,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Neofavolus,,species,,,,,,,45.1252717667,19.6560095251,EPSG:4326
153849,4153297665,,ASV:59240932a1c0706e15932e7bcfb8534c,Neofusicoccum parvum,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,,Neofusicoccum,,,,,,Serbia,,,,,
399572,3108996467,,879919,Neolentinus degener,Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,,Neolentinus,,species,,,,,,,45.799809,20.140769,EPSG:4326
154666,3968713924,,ASV:12befb2645511ade4d69a9bac9328eab,Neopestalotiopsis clavispora,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,,Neopestalotiopsis,,,,,,Serbia,,,,,
143965,4153301400,,ASV:0752ddfcb7052261d29c28a5fb3d3afa,Neopestalotiopsis rosae,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,,Neopestalotiopsis,,,,,,Serbia,,,,,
153729,4153301456,,ASV:b079397c07716b97f96a5f5458f0900a,Neopestalotiopsis vaccinii,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,,Neopestalotiopsis,,,,,,Serbia,,,,,
383206,2984500351,,500296,Neournula pouchetii,Fungi,Ascomycota,Pezizomycetes,Pezizales,Chorioactidaceae,,Neournula,,species,,,,,,,44.2267899433,20.769872134,EPSG:4326
350335,3862743872,,55964,Nephroma resupinatum,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,,Nephroma,,Species,,,,Serbia,,,,,
136461,4058908861,,ASV:17e9a78cfc1dc788d5f75c25c29c8a95,"Niesslia pseudoexilis Crous & R.K. Schumach., 2022",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,,Niesslia,,,,,,Serbia,,,,,
24133,2437185544,1969,,Ochrolechia,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,,Ochrolechia,,genus,,,EUROPE,Serbia,,Alpes Julia. Inter transitum Vrsic et montem Prisojnik.,,,
401973,3455434307,,1439265,Octospora gyalectoides,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,Octospora,,species,,,,,,,45.1431777997,19.5187996997,EPSG:4326
144304,3349095398,,ASV:30881d0ec15a7e20a815f03097c28b57,Octospora pannosa,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,Octospora,,,,,,Serbia,,,,,
399660,3465999758,,118255,Omphalina pyxidata,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalinaceae,,Omphalina,,species,,,,,,,46.1430546223,19.6390498689,EPSG:4326
34128,3915298734,,64021,Omphalotus olearius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Omphalotus,,species,,,,,,,45.1745841839,19.8671553656,EPSG:4326
143939,3348335433,,ASV:142044828283be0feca84cf7e08a1cb4,Orbilia orientalis,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,Orbilia,,,,,,Serbia,,"Beocin, Ruma, Vojvodina",45.18,19.65,
578827,4096819232,,796447,Ossicaulis lachnopus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,,Ossicaulis,,species,,,,,,,45.8125991831,18.9504628256,EPSG:4326
3352,2238788386,,351658,Otidea onotica,Fungi,Ascomycota,Pezizomycetes,Pezizales,Otideaceae,,Otidea,,species,,,,,,,44.279291357,20.5127503296,EPSG:4326
18416,4137684651,,1098345,Oudemansiella kuehneri,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,Oudemansiella,,species,,,,,,,44.7882616667,20.38993,EPSG:4326
31896,3384121551,,921910,Oudemansiella megalospora,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,Oudemansiella,,species,,,,,,,43.4011147152,21.4130555838,EPSG:4326
35303,4039310563,,55964,Oudemansiella mucida,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,Oudemansiella,,species,,,,,,,43.404127,21.4060009722,EPSG:4326
33027,4067187764,,383374,Oudemansiella radicata,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,Oudemansiella,,species,,,,,,,45.1458921922,19.8387741451,EPSG:4326
382432,1930360214,,,Panaeolus campanulatus (L.:Fr.) Quél.,Fungi,Basidiomycota,,,Incertae sedis,,Panaeolus,,Species,,,Europe,Serbia,,"Hotel Palisad in Partizanske Voda Zlatibor, ""Yugoslavia""",,,
376720,4062754520,,418443,Panaeolus cinctulus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,,Panaeolus,,species,,,,,,,43.3192012343,19.9488018928,EPSG:4326
34169,4137787737,,902551,Panaeolus foenisecii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,,Panaeolus,,species,,,,,,,43.9215527778,19.4236277778,EPSG:4326
585872,3408183211,,118263,Panaeolus papilionaceus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,,Panaeolus,,species,,,,,,,45.1783333333,19.8427777778,EPSG:4326
20904,3408189693,,68309,Panellus stipticus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,,Panellus,,species,,,,,,,45.177755,19.8422066667,EPSG:4326
155235,2028484464,,59249,Panus conchatus,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Panaceae,,Panus,,species,,,,,,,44.2759422017,20.5053259981,EPSG:4326
24627,1677323904,,536019,Panus lecomtei,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Panaceae,,Panus,,species,,,,,,,43.2212757339,22.1119379997,EPSG:4326
144273,3348844195,,ASV:40152043ddc2a993a58e6d18083c0c50,Paraconiothyrium fuckelii,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,,Paraconiothyrium,,,,,,Serbia,,,,,
402321,4138150889,,1110786,Paragalactinia succosa,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,Paragalactinia,,species,,,,,,,45.1192257771,19.7602770915,EPSG:4326
400283,1703194798,,841424,Paralepista flaccida,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,Paralepista,,species,,,,,,,42.6068635041,21.8762683868,EPSG:4326
29705,3923307745,,830766,Parasola conopilea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,,Parasola,,species,,,,,,,45.1713341997,19.7057152,EPSG:4326
33766,4133959489,,63583,Parasola plicatilis,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,,Parasola,,species,,,,,,,43.9193864,19.4247647,EPSG:4326
382808,4116662535,,54734,Parmelia sulcata,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,,Parmelia,,species,,,,,,,44.8005679337,20.5136083066,EPSG:4326
24695,3986327588,,462122,Parmelina tiliacea,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,,Parmelina,,species,,,,,,,44.7915655011,20.3759551964,EPSG:4326
610586,2423101059,,55941,Paxillus involutus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Paxillaceae,,Paxillus,,species,,,,,,,44.2828224534,20.518801392,EPSG:4326
144243,3348629745,,ASV:389b13e04a13be7b9c720acf31712059,Peltaster fructicola,Fungi,Ascomycota,Dothideomycetes,,,,Peltaster,,,,,,Serbia,,,,,
398935,3118290312,,180500,Peltigera canina,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,,Peltigera,,species,,,,,,,43.9569912587,19.432115145,EPSG:4326
608588,3818375847,,ASV:f7426fbd792c2e300075a908c82ec695,Peltigera praetextata,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,,Peltigera,,,,,,Serbia,,,,,
16264,3350243907,,ASV:f3d679ac2c2adcb08ca53e30d1332d3f,Penicillium chrysogenum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
144187,3347263426,,ASV:eb55994017f97f6ab72e7a880e1a20a0,Penicillium crustosum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
383241,1986512286,,383410,Penicillium digitatum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,species,,,,,,,44.271815,19.891245,EPSG:4326
144337,3349215646,,ASV:f0518e9a2b30c9e7ab285736e9b825f6,Penicillium expansum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
143631,3349195442,,ASV:5525d32f354911d590ce8de5d4fb7b3f,Penicillium italicum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
154653,3347281400,,ASV:d6fd46d533d8ab37a53298df6ce0ba0a,Penicillium olsonii,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
157434,3347194541,,ASV:d34d4e70228027ec36abedaa4573389e,Penicillium paneum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
387459,4153268789,,ASV:44c7a664ddb769a3e43a03677a8886b7,Penicillium polonicum,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,Penicillium,,,,,,Serbia,,,,,
384385,3743261228,,335978,Peniophora cinerea,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,,Peniophora,,species,,,,,,,45.2710886999,19.4993204858,EPSG:4326
30855,3759213902,,55877,Peniophora incarnata,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,,Peniophora,,species,,,,,,,45.2725026913,19.5024092165,EPSG:4326
396448,3759081857,,332673,Peniophora quercina,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,,Peniophora,,species,,,,,,,45.2728485118,19.5035181877,EPSG:4326
599740,4023424746,,http://tun.fi/MX.206143,Peniophorella praetermissa (P. Karst.) K.H. Larss.,Fungi,,,,,,,,species,,,,Serbia,,,,,EPSG:4326
159229,2430767234,1974,,Pertusaria,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,,Pertusaria,,genus,,,EUROPE,Serbia,,"West Serbia, Zlatibor Mountain between Titovo Uzice and Nova Varos, c. 24 km S of Cajetina (between Dobroselica and Draglica)",,,
355168,3800563612,1967,,Pertusaria chiodectonoides,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,,Pertusaria,,,,,Europe,Serbia,,"Zlatibor, ad latera orientalia montis Tornik, in valle fluvii Rzav.",,,
335251,2028423053,,54861,Pertusaria glomerata,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,,Pertusaria,,Species,,,,Serbia,,"Tatra, Eisernes Thor prope Béla, com. Szepes in Hungary",,,
376488,3341180306,,038F87CAFF8BE16F7CD8F884108BF7A2.taxon,Pertusaria jurana Erichsen 1935,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,,Pertusaria,,species,,,,Serbia,Rinden,Loveen,,,
154568,3346585805,,ASV:6097832ccc352b63394e61694042f7d5,Pestalotiopsis sp.,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,,Pestalotiopsis,,,,,,Serbia,,,,,
30895,4133944638,,179096,Peziza arvernensis,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,Peziza,,species,,,,,,,43.9321525,19.4901909997,EPSG:4326
29520,2251835295,,411300,Peziza varia,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,Peziza,,species,,,,,,,44.2641358212,20.5749250168,EPSG:4326
157375,2540810733,,127377,Phaeocalicium polyporaeum,Fungi,Ascomycota,Eurotiomycetes,Mycocaliciales,Sphinctrinaceae,,Phaeocalicium,,species,,,,,,,44.238513,19.869131,EPSG:4326
34567,1703159914,,349693,Phaeoclavulina flaccida,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,,Phaeoclavulina,,species,,,,,,,44.689133,20.411782,EPSG:4326
401382,3466313633,,351753,Phaeocollybia festiva,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Phaeocollybia,,species,,,,,,,43.315375,20.8097555556,EPSG:4326
396694,2557810388,,118084,Phaeolus schweinitzii,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,,Phaeolus,,species,,,,,,,44.2791829236,20.5241658127,EPSG:4326
350325,3950007907,,55098,Phaeophyscia orbicularis,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,,Phaeophyscia,,Species,,,,Serbia,,,,,
397025,1671729896,,901819,Phaeotremella foliacea,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Phaeotremellaceae,,Phaeotremella,,species,,,,,,,43.3952722068,22.5278091431,EPSG:4326
28057,3307411463,,54593,Phallus,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,,Phallus,,genus,,,,,,,44.7646564973,20.4365460947,EPSG:4326
585462,3947712307,,128521,Phallus hadriani,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,,Phallus,,species,,,,,,,45.2189335997,19.664256,EPSG:4326
349420,4127233295,,54594,Phallus impudicus,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,,Phallus,,species,,,,,,,45.2291367938,19.8471792787,EPSG:4326
384827,1703122056,,125136,Phellinus igniarius,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Phellinus,,species,,,,,,,44.21333,19.957952,EPSG:4326
599726,4023419931,,http://tun.fi/MX.205711,Phellinus igniarius (L. : Fr.) Quél.,Fungi,,,,,,,,species,,,,Serbia,,,,,EPSG:4326
20231,4015006743,,410639,Phellinus pomaceus,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Phellinus,,species,,,,,,,45.2551441361,19.8512609303,EPSG:4326
27764,2901537475,,332674,Phellodon niger,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Phellodon,,species,,,,,,,44.3585683657,20.5364177178,EPSG:4326
17542,3302444347,,179734,Phellodon tomentosus,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Phellodon,,species,,,,,,,44.2744365964,20.5262686801,EPSG:4326
29933,3468698677,,155122,Phlebia radiata,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,,Phlebia,,species,,,,,,,45.1469444444,19.7661111111,EPSG:4326
136357,3384782855,,383555,Phlebia rufa,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,,Phlebia,,species,,,,,,,44.7646564973,20.4365460947,EPSG:4326
599739,4023422709,,http://tun.fi/MX.205750,Phlebia subochracea (Bres.) J. Erikss. & Ryvarden,Fungi,,,,,,,,species,,,,Serbia,,,,,EPSG:4326
399536,3915577290,,1437648,Phlegmacium largum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,,Phlegmacium,,species,,,,,,,44.1493247771,19.8145004736,EPSG:4326
28907,4015093358,,203926,Phleogena faginea,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,,Phleogena,,species,,,,,,,45.1305382642,19.7473661282,EPSG:4326
375120,4018234308,,875129,Phloeomana hiemalis,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Porotheleaceae,,Phloeomana,,species,,,,,,,45.79846125,20.1402810216,EPSG:4326
384725,3398645630,,379867,Phloeospora robiniae,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,,Phloeospora,,species,,,,,,,44.30967,19.883125,EPSG:4326
397176,1703151158,,124705,Pholiota aurivella,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Pholiota,,species,,,,,,,45.7971139029,20.143645182,EPSG:4326
21701,3415846259,,351822,Pholiota highlandensis,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Pholiota,,species,,,,,,,45.1361111111,19.6791666667,EPSG:4326
352030,3872931568,,351824,Pholiota lenta,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Pholiota,,species,,,,,,,43.919775,19.4253472222,EPSG:4326
138274,3947566084,,875130,Pholiota lucifera,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Pholiota,,species,,,,,,,45.2242526788,19.6270926015,EPSG:4326
33941,3986263756,,153445,Pholiota squarrosa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Pholiota,,species,,,,,,,45.1785810013,19.6553151682,EPSG:4326
28936,2251946235,,320092,Phragmidium rosae-pimpinellifoliae,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Phragmidiaceae,,Phragmidium,,species,,,,,,,43.3259266589,21.915601317,EPSG:4326
595179,1994915428,1911,371174,Phragmidium subcorticium,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Phragmidiaceae,,Phragmidium,,Species,,,,Serbia,Jagodina,,,,
3477,2873831120,,205076,Phragmidium violaceum,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Phragmidiaceae,,Phragmidium,,species,,,,,,,44.157945,19.892266,EPSG:4326
28943,4009808955,,933575,Phyllactinia betulae,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,,Phyllactinia,,species,,,,,,,44.8052580217,20.4033586081,EPSG:4326
159184,4055070406,,875132,Phylloporia ribis,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Phylloporia,,species,,,,,,,45.1590476787,19.4927000041,EPSG:4326
397597,1671723963,,1110795,Phylloscypha phyllogena,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,Phylloscypha,,species,,,,,,,43.3762316072,21.9900155067,EPSG:4326
31430,2445022431,,319633,Phyllosticta minima,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Phyllostictaceae,,Phyllosticta,,species,,,,,,,44.8134989,20.4662916,EPSG:4326
19668,4015092378,,52529,Phyllotopsis nidulans,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Phyllotopsidaceae,,Phyllotopsis,,species,,,,,,,45.1258333333,19.7561111111,EPSG:4326
376685,3457072454,,124439,Physcia adscendens,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,,Physcia,,species,,,,,,,44.8079701989,20.4022553097,EPSG:4326
358188,4127156120,,228059,Physcia tenella,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,,Physcia,,species,,,,,,,45.2090937184,19.802551344,EPSG:4326
153693,4153243051,,ASV:f8a4172d01623f5553ef958c2cef3d5d,Physconia muscigena,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,,Physconia,,,,,,Serbia,,Kopaniok NP,,,
396642,3961046512,,510852,Picipes badius,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Picipes,,species,,,,,,,45.1449810625,19.609494307,EPSG:4326
400183,4028791974,,510856,Picipes melanopus,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Picipes,,species,,,,,,,44.1494878748,19.8145311073,EPSG:4326
371566,3351324698,,ASV:bb505843c7af5ec167b4d87fd18e97a6,Pilatoporus ibericus,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,,Pilatoporus,,,,,,Serbia,,,,,
397666,3407911099,,179044,Pisolithus arhizus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Pisolithaceae,,Pisolithus,,species,,,,,,,45.1591324828,19.7002594276,EPSG:4326
595178,1994916296,1910,214714,Plasmopara nivea,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,,Plasmopara,,Species,,,,Serbia,,,,,
31159,4028910023,,1006201,Platychora ulmi,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,,Platychora,,species,,,,,,,44.151102661,19.763594386,EPSG:4326
22483,2236281080,,344501,Plectania melastoma,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,,Plectania,,species,,,,,,,44.3087848812,20.6306935066,EPSG:4326
342799,1212948690,,,Plenodomus lindquistii,Fungi,,,,,,Plenodomus,,,,,,Serbia,,"Novi Sad, Inst. Field and Vegetable Crops",,,WGS84
386707,4121100631,,1400779,Pleuroflammula tuberculosa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,,Pleuroflammula,,species,,,,,,,45.2161027778,19.6130861111,EPSG:4326
29706,3415485130,,626854,Pleurotus calyptratus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Pleurotus,,species,,,,,,,45.216258439,19.7996002436,EPSG:4326
29639,3802662732,,351875,Pleurotus cornucopiae,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Pleurotus,,species,,,,,,,45.2289528514,19.8484791443,EPSG:4326
402409,4039258641,,334340,Pleurotus dryinus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Pleurotus,,species,,,,,,,43.9058459722,19.418803,EPSG:4326
33881,4067156016,,205516,Pleurotus eryngii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Pleurotus,,species,,,,,,,45.2109258455,19.6615678196,EPSG:4326
349604,4063055821,,48494,Pleurotus ostreatus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Pleurotus,,species,,,,,,,45.141682749,19.841665833,EPSG:4326
585984,3307340325,,136399,Pleurotus pulmonarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Pleurotus,,species,,,,,,,44.7918560996,20.412610732,EPSG:4326
155149,3384601187,,351886,Pluteus aurantiorugosus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,44.7646138868,20.43654643,EPSG:4326
578913,3302378364,,60782,Pluteus cervinus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,43.0611474868,21.4961021394,EPSG:4326
402356,4137674509,,351890,Pluteus ephebeus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,45.1923249707,19.4893832167,EPSG:4326
30387,4018275485,,865185,Pluteus fenzlii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,45.2065915006,19.5286799267,EPSG:4326
27557,3455886366,,564369,Pluteus leoninus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,45.2292330876,19.8504085254,EPSG:4326
159161,3112313342,,347897,Pluteus petasatus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,45.798034,20.140276,EPSG:4326
400002,3327789470,,118281,Pluteus salicinus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,44.8125449,20.46123,EPSG:4326
400289,3333414300,,118280,Pluteus semibulbosus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,43.8635452418,21.4785075188,EPSG:4326
32081,3802383828,,118277,Pluteus thomsonii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,45.2299570897,19.8526905477,EPSG:4326
358472,3859493453,,1358208,Pluteus variabilicolor,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,,Pluteus,,species,,,,,,,45.1561846798,19.5269698753,EPSG:4326
153806,3817593976,,ASV:3875f339dd57ae13c5090bf93409a269,Pneumocystis carinii,Fungi,Ascomycota,Pneumocystomycetes,Pneumocystales,Pneumocystaceae,,Pneumocystis,,,,,,Serbia,,"Central Banat, Perlez",,,
154891,3347815027,,ASV:a5bd79e998cfd0a3cd4b861e8eea33ac,Podosphaera leucotricha,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,,Podosphaera,,,,,,Serbia,,Selo Vinca-Topola,,,
136359,3008562524,,556218,Podosphaera macularis,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,,Podosphaera,,species,,,,,,,44.816802,20.451117,EPSG:4326
153878,3346078867,,ASV:fe6a2e76ea8f2a3eb2fc9c4802196e15,Podosphaera pannosa,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,,Podosphaera,,,,,,Serbia,,Male Pijace,,,
141899,1840741359,1977,,Polyporus brumalis (Pers.) Fr.,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Polyporus,,,,,,Serbia,,S.L.,,,
344955,1929142202,,,Polyporus pes-caprae Pers.,Fungi,Basidiomycota,,,Polyporaceae,,Polyporus,,Species,,,Europe,Serbia,,"Nova Varos, ""Yugoslavia"", at the Hotel Panorama",,,
